1.000000000000000000e+00,1.600000000000000000e+01,-1.492663217826469690e+01,9.722222222222222099e-01,8.829999999999999716e+01,0.000000000000000000e+00,1.671721602310892285e+00,0.000000000000000000e+00,1.224456091312050532e+01,1.671721602310892285e+00,0.000000000000000000e+00,3.545152560085061300e+00,1.418194017914743377e+01,2.112499999999999645e+01,2.112499999999999645e+01,2.112499999999999645e+01,1.510736907140701746e+00,2.112499999999999645e+01,0.000000000000000000e+00,2.112499999999999645e+01,1.510736907140701746e+00
2.000000000000000000e+00,1.700000000000000000e+01,-1.451509602914080688e+01,1.083333333333333259e+00,8.500000000000000000e+01,0.000000000000000000e+00,5.360079598541460655e-01,0.000000000000000000e+00,1.351349212137861322e+01,5.360079598541460655e-01,0.000000000000000000e+00,7.984811004823679781e-01,1.400907843528125163e+01,2.474999999999999645e+01,2.474999999999999645e+01,2.474999999999999645e+01,1.769975784697390253e+00,2.474999999999999645e+01,0.000000000000000000e+00,2.474999999999999645e+01,1.769975784697390253e+00
3.000000000000000000e+00,1.800000000000000000e+01,-3.587456931544281247e+01,1.138888888888888840e+00,8.190000000000000568e+01,1.769031656859853863e+00,0.000000000000000000e+00,1.584375352304296047e+00,1.443404570086049610e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.318869819814822009e+01,1.124999999999999822e+01,1.124999999999999822e+01,1.124999999999999822e+01,8.045344475897229231e-01,1.124999999999999822e+01,0.000000000000000000e+00,1.124999999999999822e+01,8.045344475897229231e-01
4.000000000000000000e+00,1.900000000000000000e+01,-1.831533407275716741e+01,1.111111111111111160e+00,7.790000000000000568e+01,3.570808534456025640e+00,0.000000000000000000e+00,4.248816121614645169e+00,1.451674550298960220e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.161278841964938735e+01,2.124999999999999645e+01,2.124999999999999645e+01,2.124999999999999645e+01,1.519676178780587694e+00,2.124999999999999645e+01,0.000000000000000000e+00,2.124999999999999645e+01,1.519676178780587694e+00
5.000000000000000000e+00,2.000000000000000000e+01,-3.063272747394876205e+00,1.111111111111111160e+00,7.520000000000000284e+01,4.298492792866327683e+00,0.000000000000000000e+00,7.190503709212682004e+00,1.411104624815287778e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.844402484531578068e+00,4.662500000000000000e+01,4.662500000000000000e+01,4.662500000000000000e+01,3.583135226250938388e+01,4.662500000000000000e+01,0.000000000000000000e+00,4.662500000000000000e+01,3.583135226250938388e+01
6.000000000000000000e+00,2.000000000000000000e+01,4.903683044834394877e+00,1.083333333333333259e+00,7.159999999999999432e+01,3.474771044597110503e+00,0.000000000000000000e+00,1.001082295633286812e+01,1.317729561899065160e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.169179763756053703e+00,1.568750000000000000e+02,1.568750000000000000e+02,1.568750000000000000e+02,2.619099591659033877e+02,1.568750000000000000e+02,0.000000000000000000e+00,1.568750000000000000e+02,2.619099591659033877e+02
7.000000000000000000e+00,2.000000000000000000e+01,4.781216436800491465e+00,1.027777777777777901e+00,6.820000000000000284e+01,4.332325194563247384e-01,0.000000000000000000e+00,1.193345491112674672e+01,1.173641056832847518e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.143820624306545852e+00,1.050000000000000000e+02,1.050000000000000000e+02,1.050000000000000000e+02,1.727794653623066665e+02,1.050000000000000000e+02,0.000000000000000000e+00,1.050000000000000000e+02,1.727794653623066665e+02
8.000000000000000000e+00,2.000000000000000000e+01,5.418798230363961466e+00,1.000000000000000000e+00,6.940000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.126196383859461569e+01,9.845655662514447570e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.138476311556046561e+00,7.571589353579272874e+00,1.850000000000000000e+02,1.850000000000000000e+02,1.850000000000000000e+02,3.502704771848025871e+02,1.850000000000000000e+02,0.000000000000000000e+00,1.850000000000000000e+02,3.502704771848025871e+02
9.000000000000000000e+00,1.800000000000000000e+01,2.908534201470160951e+00,9.722222222222222099e-01,7.340000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.320594113709458561e+00,7.785479522063609714e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.052163124770465430e+01,9.345609589581567178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.800000000000000000e+01,2.116304157038882749e+00,1.027777777777777901e+00,7.690000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.681457646373743398e-01,6.851051924656612613e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.165132155541050629e+01,1.100412371265381672e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.700000000000000000e+01,9.767159637343638678e-01,1.138888888888888840e+00,8.040000000000000568e+01,0.000000000000000000e+00,2.883466659045246239e+00,0.000000000000000000e+00,7.456044989446744431e+00,2.883466659045246239e+00,0.000000000000000000e+00,9.888707247441656634e+00,1.219921956836997268e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,1.700000000000000000e+01,1.391751187095053410e+00,1.222222222222222321e+00,8.359999999999999432e+01,0.000000000000000000e+00,4.006979633757758563e+00,0.000000000000000000e+00,8.955192946946255006e+00,4.006979633757758563e+00,0.000000000000000000e+00,7.309934702752126867e+00,1.315793092920335283e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,1.700000000000000000e+01,1.744446584582192372e+00,1.250000000000000000e+00,8.629999999999999716e+01,0.000000000000000000e+00,3.590222018427762229e+00,0.000000000000000000e+00,1.070101259249055303e+01,3.590222018427762229e+00,0.000000000000000000e+00,4.556004783579448159e+00,1.372625920785328191e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,1.600000000000000000e+01,4.325708755455934806e-01,1.305555555555555580e+00,8.850000000000000000e+01,0.000000000000000000e+00,2.026639819848308210e+00,0.000000000000000000e+00,1.207901431521543678e+01,2.026639819848308210e+00,0.000000000000000000e+00,1.926461250782525170e+00,1.354706890352692739e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,1.600000000000000000e+01,-2.153080677804268817e-01,1.305555555555555580e+00,8.959999999999999432e+01,2.178962702445015887e-01,0.000000000000000000e+00,3.040028349782029626e-01,1.310705862575740888e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.291324208467525025e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,1.600000000000000000e+01,-3.626846322609935669e-01,1.305555555555555580e+00,8.990000000000000568e+01,1.494348258319504241e+00,0.000000000000000000e+00,2.905124129635566099e+00,1.362329998542849019e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.198947744715059471e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,1.600000000000000000e+01,-3.923629580593797073e-01,1.277777777777777679e+00,9.050000000000000000e+01,1.794780083669943904e+00,0.000000000000000000e+00,5.702655366633349487e+00,1.387178576870219082e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.108747939334545940e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,1.600000000000000000e+01,8.492885252314863465e-01,1.250000000000000000e+00,9.170000000000000284e+01,7.770331284306450925e-01,0.000000000000000000e+00,8.398796271246665057e+00,1.395556793063653345e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.054796002710016189e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,1.600000000000000000e+01,9.277768754420776531e-01,1.250000000000000000e+00,9.229999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.004423039684142260e+01,1.340970895460026036e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.894640989357117000e+00,1.038321357571969195e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,1.600000000000000000e+01,9.277768754420776531e-01,1.222222222222222321e+00,9.229999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.386950790080465623e+00,1.214048390699059610e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.688847964365977283e+00,1.076712746496279927e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+01,1.500000000000000000e+01,-1.909013555801607254e+00,1.250000000000000000e+00,9.259999999999999432e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.346904171921231352e+00,1.080217860310666467e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.867171693293355972e+00,1.173812489752618582e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,1.500000000000000000e+01,-1.462263460673170812e+00,1.277777777777777679e+00,9.320000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.524254946683602618e+00,1.019573371625442704e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.934246502678970359e+00,1.294756624184994287e+01,9.750000000000000000e+00,9.750000000000000000e+00,9.750000000000000000e+00,1.741000807176753895e+01,9.750000000000000000e+00,0.000000000000000000e+00,9.750000000000000000e+00,1.741000807176753895e+01
2.300000000000000000e+01,1.600000000000000000e+01,-2.469200286782324838e-03,1.222222222222222321e+00,9.229999999999999716e+01,0.000000000000000000e+00,4.071592037543996789e-01,0.000000000000000000e+00,1.056646336989580703e+01,4.071592037543996789e-01,0.000000000000000000e+00,8.930255380708420176e+00,1.403407881376296018e+01,1.657500000000000000e+02,1.657500000000000000e+02,1.657500000000000000e+02,3.080404529694999951e+02,1.657500000000000000e+02,0.000000000000000000e+00,1.657500000000000000e+02,3.080404529694999951e+02
2.400000000000000000e+01,1.700000000000000000e+01,-1.402206487192472650e+00,1.166666666666666741e+00,8.890000000000000568e+01,0.000000000000000000e+00,1.819605000294091335e+00,0.000000000000000000e+00,1.151383219146439885e+01,1.819605000294091335e+00,0.000000000000000000e+00,6.585816103778403097e+00,1.463533523377206613e+01,1.183750000000000000e+02,1.183750000000000000e+02,1.183750000000000000e+02,1.988050847535591288e+02,1.183750000000000000e+02,0.000000000000000000e+00,1.183750000000000000e+02,1.988050847535591288e+02
2.500000000000000000e+01,1.800000000000000000e+01,2.820329618288269558e+00,1.250000000000000000e+00,8.420000000000000284e+01,0.000000000000000000e+00,1.760373398905947129e+00,0.000000000000000000e+00,1.255674189919630912e+01,1.760373398905947129e+00,0.000000000000000000e+00,3.674963745596856679e+00,1.457525129003610864e+01,3.635000000000000000e+02,3.635000000000000000e+02,3.635000000000000000e+02,6.805779098798319637e+02,3.635000000000000000e+02,0.000000000000000000e+00,3.635000000000000000e+02,6.805779098798319637e+02
2.600000000000000000e+01,1.800000000000000000e+01,2.980342768869149950e+00,1.277777777777777679e+00,8.000000000000000000e+01,0.000000000000000000e+00,5.565876379160880072e-01,0.000000000000000000e+00,1.331801152531754795e+01,5.565876379160880072e-01,0.000000000000000000e+00,8.183836704801906725e-01,1.382863164406034784e+01,3.557500000000000000e+02,3.557500000000000000e+02,3.557500000000000000e+02,6.577400151930171432e+02,3.557500000000000000e+02,0.000000000000000000e+00,3.557500000000000000e+02,6.577400151930171432e+02
2.700000000000000000e+01,1.900000000000000000e+01,1.088011803435165348e+00,1.250000000000000000e+00,7.700000000000000000e+01,1.648573201896687435e+00,0.000000000000000000e+00,1.495007971985957251e+00,1.376475361326859215e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.259732867684732938e+01,2.278750000000000000e+02,2.278750000000000000e+02,2.278750000000000000e+02,4.090457969701382694e+02,2.278750000000000000e+02,0.000000000000000000e+00,2.278750000000000000e+02,4.090457969701382694e+02
2.800000000000000000e+01,1.900000000000000000e+01,-2.315628245695450005e+00,1.222222222222222321e+00,7.370000000000000284e+01,3.283484899657647116e+00,0.000000000000000000e+00,3.959505383944207146e+00,1.356005447418018584e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.087024084964758330e+01,1.752500000000000000e+02,1.752500000000000000e+02,1.752500000000000000e+02,3.068628659603694473e+02,1.752500000000000000e+02,0.000000000000000000e+00,1.752500000000000000e+02,3.068628659603694473e+02
2.900000000000000000e+01,1.900000000000000000e+01,-4.112178721615629229e+01,1.138888888888888840e+00,6.800000000000000000e+01,3.745030156243582820e+00,0.000000000000000000e+00,6.368869503551665368e+00,1.252149780857145345e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.765520782941036870e+00,7.124999999999999112e+00,7.124999999999999112e+00,7.124999999999999112e+00,5.095384834734911772e-01,7.124999999999999112e+00,0.000000000000000000e+00,7.124999999999999112e+00,5.095384834734911772e-01
3.000000000000000000e+01,1.900000000000000000e+01,-4.159958323450561579e+01,1.027777777777777901e+00,6.590000000000000568e+01,2.783190352442691307e+00,0.000000000000000000e+00,8.234412007173940395e+00,1.087374604381113841e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.782162902567149487e+00,5.499999999999999112e+00,5.499999999999999112e+00,5.499999999999999112e+00,3.933279521549756241e-01,5.499999999999999112e+00,0.000000000000000000e+00,5.499999999999999112e+00,3.933279521549756241e-01
3.100000000000000000e+01,1.800000000000000000e+01,-3.826969380009941801e+01,9.722222222222222099e-01,6.879999999999999716e+01,2.683111844371318666e-01,0.000000000000000000e+00,9.736247597190201830e+00,9.634687667099907316e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.919316326731871136e+00,3.874999999999999556e+00,3.874999999999999556e+00,3.874999999999999556e+00,2.771174208364600711e-01,3.874999999999999556e+00,0.000000000000000000e+00,3.874999999999999556e+00,2.771174208364600711e-01
3.200000000000000000e+01,1.700000000000000000e+01,-3.751650761675477952e-01,8.333333333333332593e-01,6.909999999999999432e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.923826326178145862e+00,7.884154044106318260e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.139796758122067821e+00,6.107519338209007387e+00,1.200000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+01,1.292848582688091419e+01,1.200000000000000000e+01,0.000000000000000000e+00,1.200000000000000000e+01,1.292848582688091419e+01
3.300000000000000000e+01,1.600000000000000000e+01,-1.798870897699202942e-01,7.500000000000000000e-01,7.029999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.780987012470033548e+00,5.951913485058709874e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.937215476561723548e+00,7.124035218270482694e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000000e+01,1.500000000000000000e+01,-1.974201531236076335e+00,7.777777777777776791e-01,7.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.141226225066239053e-01,5.369867211690991127e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.979336850591323582e+00,8.550712280598878223e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000000e+01,1.500000000000000000e+01,-2.308140168879390330e+00,8.611111111111111605e-01,7.820000000000000284e+01,0.000000000000000000e+00,2.215937453299490656e+00,0.000000000000000000e+00,5.950460844995460796e+00,2.215937453299490656e+00,0.000000000000000000e+00,7.789818116122680713e+00,9.666276633856481837e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.600000000000000000e+01,1.400000000000000000e+01,-3.870000740798161587e+00,9.166666666666666297e-01,8.029999999999999716e+01,0.000000000000000000e+00,3.093794759329071997e+00,0.000000000000000000e+00,7.084119210609597594e+00,3.093794759329071997e+00,0.000000000000000000e+00,5.727257122638169662e+00,1.035997415529209853e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.700000000000000000e+01,1.400000000000000000e+01,-3.731589305756131125e+00,1.027777777777777901e+00,8.129999999999999716e+01,0.000000000000000000e+00,2.635128488414688164e+00,0.000000000000000000e+00,8.021955819933735299e+00,2.635128488414688164e+00,0.000000000000000000e+00,3.383238133693293737e+00,1.025698360593375646e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.800000000000000000e+01,1.300000000000000000e+01,-5.796690258804574114e+00,1.138888888888888840e+00,8.229999999999999716e+01,0.000000000000000000e+00,1.456033910549171750e+00,0.000000000000000000e+00,8.931789753878243587e+00,1.456033910549171750e+00,0.000000000000000000e+00,1.398903321289983515e+00,9.992021614298128185e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.900000000000000000e+01,1.300000000000000000e+01,-1.348139041262010096e+01,1.333333333333333259e+00,8.450000000000000000e+01,1.801077954669813297e-01,0.000000000000000000e+00,2.485738657702276089e-01,9.372795118208943066e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.213596537535202913e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+01,1.100000000000000000e+01,-8.548287973902915837e+00,1.500000000000000000e+00,8.350000000000000000e+01,9.402735901025485177e-01,0.000000000000000000e+00,1.805494993198524689e+00,8.332962404103906096e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.313272268401551202e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.100000000000000000e+01,1.000000000000000000e+01,-1.063702883670481469e+01,1.583333333333333259e+00,7.909999999999999432e+01,8.422277465355441084e-01,0.000000000000000000e+00,2.630505872633965403e+00,6.337320408149102136e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.047658840555588000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.200000000000000000e+01,9.000000000000000000e+00,-1.011855582406963094e+01,1.694444444444444198e+00,7.629999999999999716e+01,2.968079603763431606e-01,0.000000000000000000e+00,3.055074729548058698e+00,5.031811287915155972e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.787029868339631733e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
